size,stones,score_komi,score_neural,winrate_komi
19,BG8 WJ7,6.5,6.30963957,0.480271852
19,BG8 WJ8,6.5,6.31437775,0.479689739
19,BG8 WJ9,6.5,6.33059669,0.483007031
19,BG8 WJ10,6.5,6.32206004,0.482204511
19,BG8 WJ11,6.5,6.3250642,0.48008147
19,BG8 WJ12,6.5,6.36772732,0.479529931
19,BG8 WJ13,6.5,6.36816442,0.478649272
19,BG8 WJ14,6.5,6.35240562,0.47947063
19,BG8 WJ15,6.5,6.38040513,0.483584281
19,BG8 WJ16,6.0,6.21516188,0.520007649
19,BG8 WJ17,6.5,6.23776001,0.477401218
19,BG8 WJ18,7.5,7.60962442,0.509947372
19,BG8 WJ19,13.0,12.26617,0.488762239
19,BG8 WK1,13.0,12.1899316,0.487393047
19,BG8 WK2,7.5,7.60348801,0.505256005
19,BG8 WK3,6.0,6.1597003,0.512705701
19,BG8 WK4,6.0,6.13811058,0.504714084
19,BG8 WK5,6.5,6.38116533,0.480415546
19,BG8 WK6,6.5,6.35165785,0.481167323
19,BG8 WK7,6.5,6.34339411,0.480059859
19,BG8 WK8,6.5,6.3588257,0.48041044
19,BG8 WK9,6.5,6.33260289,0.480263214
19,BG8 WK10,6.5,6.33031211,0.479949875
19,BG8 WK11,6.5,6.34034023,0.480520585
19,BG8 WK12,6.5,6.4234756,0.479527854
19,BG8 WK13,6.5,6.37703533,0.480196589
19,BG8 WK14,6.5,6.35266552,0.480245836
19,BG8 WK15,6.5,6.35768678,0.482923303
19,BG8 WK16,6.0,6.11351789,0.508174615
19,BG8 WK17,6.0,6.1025317,0.512079917
19,BG8 WK18,7.5,7.55641809,0.505474813
19,BG8 WK19,13.0,12.1955854,0.483290906
19,BG8 WL1,13.0,12.2005931,0.482966619
19,BG8 WL2,7.5,7.6659154,0.516033468
19,BG8 WL3,6.0,6.30750446,0.523847681
19,BG8 WL4,6.0,6.30098493,0.517205438
19,BG8 WL5,6.5,6.36155464,0.480886844
19,BG8 WL6,6.5,6.36682333,0.479689192
19,BG8 WL7,6.5,6.37041213,0.480006526
19,BG8 WL8,6.5,6.3610805,0.480682597
19,BG8 WL9,6.5,6.35604087,0.480435415
19,BG8 WL10,6.5,6.37128966,0.480451257
19,BG8 WL11,6.5,6.37981809,0.480529747
19,BG8 WL12,6.5,6.38890699,0.48005654
19,BG8 WL13,6.5,6.37596336,0.481050253
19,BG8 WL14,6.5,6.35330276,0.481774616
19,BG8 WL15,6.5,6.34650348,0.483317406
19,BG8 WL16,6.0,6.15608193,0.513734353
19,BG8 WL17,6.0,6.13994492,0.517712988
19,BG8 WL18,7.5,7.5168618,0.501456058
19,BG8 WL19,13.0,12.2150838,0.484975902
19,BG8 WM1,13.0,12.2438058,0.485162766
19,BG8 WM2,7.5,7.67654693,0.502583734
19,BG8 WM3,6.0,6.27707319,0.520344349
19,BG8 WM4,6.0,6.34012543,0.522633722
19,BG8 WM5,6.5,6.4009656,0.48652856
19,BG8 WM6,6.5,6.35522415,0.482507369
19,BG8 WM7,6.5,6.39590977,0.48031405
19,BG8 WM8,6.5,6.39944951,0.480056628
19,BG8 WM9,6.5,6.39471718,0.480718168
19,BG8 WM10,6.5,6.40251659,0.480731061
19,BG8 WM11,6.5,6.38473933,0.479788809
19,BG8 WM12,6.5,6.39285647,0.48076538
19,BG8 WM13,6.5,6.36829373,0.480634379
19,BG8 WM14,6.5,6.35660936,0.482024251
19,BG8 WM15,6.5,6.37339468,0.482914019
19,BG8 WM16,6.0,6.23160843,0.520418611
19,BG8 WM17,6.0,6.15421839,0.515502814
19,BG8 WM18,7.5,7.48306427,0.496421609
19,BG8 WM19,13.0,12.2376785,0.481260462
19,BG8 WN1,13.0,12.3508851,0.494197018
19,BG8 WN2,7.5,7.65390532,0.488583348
19,BG8 WN3,6.5,6.58905047,0.481082416
19,BG8 WN4,6.0,6.34321454,0.521346841
19,BG8 WN5,6.5,6.48129695,0.490059247
19,BG8 WN6,6.5,6.42224763,0.483303869
19,BG8 WN7,6.5,6.40359893,0.480098214
19,BG8 WN8,6.5,6.36943468,0.480133151
19,BG8 WN9,6.5,6.36597892,0.480038136
19,BG8 WN10,6.5,6.381206,0.480296205
19,BG8 WN11,6.5,6.36734599,0.479779386
19,BG8 WN12,6.5,6.37352266,0.480477984
19,BG8 WN13,6.5,6.36756662,0.480152269
19,BG8 WN14,6.5,6.36802803,0.481723395
19,BG8 WN15,6.5,6.41312862,0.486366927
19,BG8 WN16,6.0,6.23607675,0.520622059
19,BG8 WN17,6.5,6.36575032,0.480307785
19,BG8 WN18,7.5,7.53478272,0.483722779
19,BG8 WN19,13.0,12.2966946,0.480679164
19,BG8 WO1,12.5,12.2815688,0.517649
19,BG8 WO2,7.5,7.34084599,0.479065691
19,BG8 WO3,6.0,6.29700099,0.512382372
19,BG8 WO4,6.0,6.20792328,0.517538425
19,BG8 WO5,6.5,6.62681365,0.491747368
19,BG8 WO6,6.5,6.51097709,0.496320227
19,BG8 WO7,6.5,6.36354284,0.481925407
19,BG8 WO8,6.5,6.35818529,0.478234269
19,BG8 WO9,6.5,6.33959555,0.479315144
19,BG8 WO10,6.5,6.3777935,0.480153825
19,BG8 WO11,6.5,6.3651661,0.48063985
19,BG8 WO12,6.5,6.33226396,0.480459026
19,BG8 WO13,6.5,6.37604045,0.480182624
19,BG8 WO14,6.5,6.4619855,0.493832921
19,BG8 WO15,6.5,6.57326554,0.492509196
19,BG8 WO16,6.0,6.05687271,0.514550643
19,BG8 WO17,6.0,6.23307024,0.506580139
19,BG8 WO18,7.5,7.34695138,0.482345963
19,BG8 WO19,12.5,12.2294686,0.507294035
19,BG8 WP1,12.5,12.1765627,0.509629226
19,BG8 WP2,7.0,7.13121587,0.498804227
19,BG8 WP3,5.5,5.57490834,0.50786348
19,BG8 WP4,5.5,5.39360947,0.499906921
19,BG8 WP5,6.5,6.53188985,0.475857378
19,BG8 WP6,6.5,6.5905107,0.494034995
19,BG8 WP7,6.5,6.41523332,0.485252751
19,BG8 WP8,6.5,6.40100564,0.485152398
19,BG8 WP9,6.5,6.36576193,0.480684978
19,BG8 WP10,6.5,6.34649592,0.481019594
19,BG8 WP11,6.5,6.35893838,0.481805512
19,BG8 WP12,6.5,6.37135359,0.482271018
19,BG8 WP13,6.5,6.40149112,0.484684003
19,BG8 WP14,6.5,6.59942708,0.491299572
19,BG8 WP15,6.5,6.50788318,0.476290247
19,BG8 WP16,5.5,5.47260779,0.505683736
19,BG8 WP17,5.5,5.60275152,0.512912873
19,BG8 WP18,7.0,7.06966437,0.491882812
19,BG8 WP19,12.5,12.1582615,0.505226384
19,BG8 WQ1,12.5,12.4550418,0.515065489
19,BG8 WQ2,7.0,7.29428422,0.506212569
19,BG8 WQ3,5.5,5.22952061,0.490271456
19,BG8 WQ4,5.5,5.06013363,0.489631531
19,BG8 WQ5,5.5,5.42727678,0.501002906
19,BG8 WQ6,6.0,6.14272535,0.525229869
19,BG8 WQ7,6.5,6.27011036,0.473537026
19,BG8 WQ8,6.0,6.31770826,0.523409941
19,BG8 WQ9,6.0,6.21330861,0.51548225
19,BG8 WQ10,6.0,6.13154223,0.506957095
19,BG8 WQ11,6.0,6.16776096,0.513989825
19,BG8 WQ12,6.0,6.23793772,0.519717322
19,BG8 WQ13,6.0,6.25617583,0.518993669
19,BG8 WQ14,6.0,6.07700052,0.51792229
19,BG8 WQ15,5.5,5.47152098,0.504551096
19,BG8 WQ16,5.5,5.05961215,0.494638189
19,BG8 WQ17,5.5,5.25681804,0.494900212
19,BG8 WQ18,7.0,7.35696103,0.511481658
19,BG8 WQ19,12.5,12.3725996,0.500698358
19,BG8 WR1,13.5,12.7800973,0.49256014
19,BG8 WR2,8.0,7.98620843,0.492648132
19,BG8 WR3,5.5,5.49138474,0.503620985
19,BG8 WR4,5.5,5.20255689,0.483289123
19,BG8 WR5,5.5,5.53978843,0.50420662
19,BG8 WR6,6.0,6.23606842,0.506138155
19,BG8 WR7,6.5,6.51216834,0.488157905
19,BG8 WR8,6.0,6.19777748,0.524398827
19,BG8 WR9,6.0,6.20513126,0.523449899
19,BG8 WR10,6.0,6.1064805,0.510829353
19,BG8 WR11,6.0,6.15837058,0.520261541
19,BG8 WR12,6.0,6.17586903,0.517194576
19,BG8 WR13,6.5,6.39765001,0.479682356
19,BG8 WR14,6.0,6.28645635,0.509002378
19,BG8 WR15,5.5,5.61719595,0.512607563
19,BG8 WR16,5.5,5.23232499,0.489374655
19,BG8 WR17,5.5,5.54972483,0.510703574
19,BG8 WR18,8.0,8.07259829,0.501159994
19,BG8 WR19,13.5,12.8090178,0.49398632
19,BG8 WS1,13.5,12.9728413,0.500955483
19,BG8 WS2,9.5,9.63561434,0.518279657
19,BG8 WS3,8.0,7.99873401,0.495889911
19,BG8 WS4,7.0,7.38746031,0.514024544
19,BG8 WS5,7.0,7.11254477,0.501102594
19,BG8 WS6,7.5,7.3518086,0.479436959
19,BG8 WS7,7.5,7.56346283,0.497469571
19,BG8 WS8,7.5,7.563033,0.505962057
19,BG8 WS9,7.5,7.60144449,0.508413194
19,BG8 WS10,7.5,7.49832152,0.500516926
19,BG8 WS11,7.5,7.54837006,0.504386321
19,BG8 WS12,7.5,7.5140935,0.497332093
19,BG8 WS13,7.5,7.51412807,0.485421892
19,BG8 WS14,7.5,7.35922168,0.482363643
19,BG8 WS15,7.0,7.10327364,0.493473907
19,BG8 WS16,7.0,7.37568698,0.509700847
19,BG8 WS17,8.0,8.06302409,0.503776598
19,BG8 WS18,10.0,9.68665088,0.483044996
19,BG8 WS19,13.5,13.0386038,0.509293546
19,BG8 WT1,18.0,16.9652785,0.495673468
19,BG8 WT2,13.5,12.9747857,0.501409149
19,BG8 WT3,13.5,12.8100686,0.494526008
19,BG8 WT4,12.5,12.425092,0.51546484
19,BG8 WT5,12.5,12.1967639,0.517358488
19,BG8 WT6,13.0,12.3266337,0.483359412
19,BG8 WT7,13.0,12.3616637,0.499421451
19,BG8 WT8,13.0,12.2908668,0.488620825
19,BG8 WT9,13.0,12.2238848,0.486015257
19,BG8 WT10,13.0,12.1640912,0.480476465
19,BG8 WT11,13.0,12.2035856,0.482125899
19,BG8 WT12,13.0,12.2502341,0.480262453
19,BG8 WT13,13.0,12.2969278,0.485553475
19,BG8 WT14,12.5,12.3119577,0.509350283
19,BG8 WT15,12.5,12.15274,0.50764771
19,BG8 WT16,12.5,12.3231645,0.50303892
19,BG8 WT17,13.5,12.8177139,0.496373125
19,BG8 WT18,13.5,13.0464337,0.507701984
19,BG8 WT19,18.0,16.8887677,0.486019874
19,BG9 BG10,13.5,13.0936525,0.501817724
19,BG9 BG11,15.5,14.7843083,0.487064448
19,BG9 BH8,14.5,14.1095749,0.503002058
19,BG9 BH9,13.5,13.2118923,0.499309975
19,BG9 BH10,14.5,14.0928585,0.507316299
19,BG9 BH11,15.5,14.9306002,0.498829519
19,BG9 BH12,16.0,15.3052429,0.489137874
19,BG9 BJ7,15.5,15.1982585,0.516674714
19,BG9 BJ8,15.5,14.9446289,0.499800975
19,BG9 BJ9,15.5,14.8008648,0.489667082
19,BG9 BJ10,15.5,15.0112631,0.499542372
19,BG9 BJ11,15.5,15.2202181,0.515531374
19,BG9 BJ12,16.0,15.4506809,0.492807887
19,BG9 BJ13,16.0,15.5710782,0.503694328
19,BG9 BK7,16.0,15.3369542,0.493749976
19,BG9 BK8,16.0,15.3430605,0.493402769
19,BG9 BK9,16.0,15.4413793,0.497741295
19,BG9 BK10,16.0,15.4726376,0.496945131
19,BG9 BK11,16.0,15.5101747,0.498276812
19,BG9 BK12,16.0,15.5737504,0.509607608
19,BG9 BK13,16.0,15.5788865,0.509162421
19,BG9 BL8,16.0,15.6487883,0.509271996
19,BG9 BL9,16.0,15.7007977,0.515649296
19,BG9 BL10,16.0,15.7120453,0.515912094
19,BG9 BL11,16.0,15.6836523,0.513973241
19,BG9 BL12,16.0,15.6510026,0.5152427
19,BG9 BL13,16.0,15.6014744,0.514602159
19,BG9 BM8,16.0,15.7176548,0.514722651
19,BG9 BM9,16.0,15.7588074,0.517549566
19,BG9 BM10,16.5,15.7591642,0.482169361
19,BG9 BM11,16.5,15.7297077,0.480968147
19,BG9 BM12,16.0,15.7324915,0.517552013
19,BG9 BN9,16.5,15.8884825,0.483396445
19,BG9 BN10,16.5,15.8169713,0.485215559
19,BG9 BN11,16.5,15.8651041,0.485112685
19,BG9 WA1,18.0,17.0242202,0.504940879
19,BG9 WA2,13.5,12.9667531,0.503759154
19,BG9 WA3,13.5,12.8844931,0.491511964
19,BG9 WA4,12.5,12.440011,0.517183457
19,BG9 WA5,13.0,12.2207552,0.486664359
19,BG9 WA6,13.0,12.331688,0.49000055
19,BG9 WA7,13.0,12.3605894,0.49915332
19,BG9 WA8,13.0,12.2962362,0.49647284
19,BG9 WA9,13.0,12.2247455,0.488528331
19,BG9 WA10,12.5,12.1784922,0.51564241
19,BG9 WA11,13.0,12.2360492,0.486372364
19,BG9 WA12,13.0,12.3486569,0.495020494
19,BG9 WA13,13.0,12.3737459,0.502162072
19,BG9 WA14,13.0,12.3859409,0.487506003
19,BG9 WA15,12.5,12.1858472,0.515729381
19,BG9 WA16,12.5,12.5332893,0.517414805
19,BG9 WA17,13.5,12.8531144,0.49287788
19,BG9 WA18,13.5,12.9446574,0.501578946
19,BG9 WA19,18.0,17.0083316,0.49733699
19,BG9 WB1,13.5,12.9912503,0.504583947
19,BG9 WB2,10.0,9.69530161,0.482158831
19,BG9 WB3,8.0,8.05925755,0.491308336
19,BG9 WB4,7.0,7.46462413,0.516885692
19,BG9 WB5,7.0,7.18825324,0.510030177
19,BG9 WB6,7.5,7.44202318,0.485359096
19,BG9 WB7,7.5,7.68595949,0.492053138
19,BG9 WB8,7.5,7.66000551,0.502549068
19,BG9 WB9,7.5,7.66779076,0.513240253
19,BG9 WB10,7.5,7.63483494,0.507004835
19,BG9 WB11,7.5,7.71802516,0.519822869
19,BG9 WB12,7.5,7.68336237,0.503764127
19,BG9 WB13,7.5,7.68648205,0.490593956
19,BG9 WB14,7.5,7.38099272,0.483604966
19,BG9 WB15,7.0,7.16843734,0.507677133
19,BG9 WB16,7.0,7.38876254,0.505030825
19,BG9 WB17,8.0,8.00934311,0.488809796
19,BG9 WB18,9.5,9.64543828,0.517405297
19,BG9 WB19,13.5,12.950016,0.503634737
19,BG9 WC1,13.5,12.8016077,0.492430741
19,BG9 WC2,8.0,8.04351875,0.490131416
19,BG9 WC3,5.5,5.55448644,0.508010259
19,BG9 WC4,5.5,5.26468499,0.487514882
19,BG9 WC5,5.5,5.57848639,0.515570137
19,BG9 WC6,6.0,6.26162129,0.501983966
19,BG9 WC7,6.5,6.44802674,0.478156559
19,BG9 WC8,6.0,6.22652048,0.522230325
19,BG9 WC9,6.0,6.23953306,0.52019513
19,BG9 WC10,6.0,6.17599087,0.512496441
19,BG9 WC11,6.5,6.31888925,0.474900421
19,BG9 WC12,6.0,6.31727274,0.519100048
19,BG9 WC13,6.5,6.57395983,0.476828092
19,BG9 WC14,6.0,6.26728989,0.509700878
19,BG9 WC15,5.5,5.5688944,0.507218417
19,BG9 WC16,5.5,5.21909397,0.485978942
19,BG9 WC17,5.5,5.50042725,0.503516023
19,BG9 WC18,8.0,8.00649991,0.490486393
19,BG9 WC19,13.5,12.7984204,0.490595105
19,BG9 WD1,13.0,12.4643405,0.485371449
19,BG9 WD2,7.0,7.47385034,0.5192937
19,BG9 WD3,5.5,5.22984168,0.481777048
19,BG9 WD4,5.5,5.05179349,0.48508011
19,BG9 WD5,5.5,5.54747686,0.511165348
19,BG9 WD6,6.0,6.23739946,0.525976367
19,BG9 WD7,6.5,6.37968767,0.475496718
19,BG9 WD8,6.5,6.39684015,0.477938676
19,BG9 WD9,6.0,6.22050333,0.517748288
19,BG9 WD10,6.0,6.12889844,0.503159383
19,BG9 WD11,6.0,6.30062775,0.520072505
19,BG9 WD12,6.5,6.39969346,0.476066196
19,BG9 WD13,6.0,6.38571225,0.524868184
19,BG9 WD14,6.0,6.25666039,0.522715679
19,BG9 WD15,5.5,5.45850377,0.498844587
19,BG9 WD16,5.5,5.02427351,0.483253268
19,BG9 WD17,5.5,5.22210639,0.480472431
19,BG9 WD18,7.0,7.43203198,0.518752532
19,BG9 WD19,13.0,12.4927846,0.482013706
19,BG9 WE1,13.0,12.2600897,0.490728034
19,BG9 WE2,7.0,7.13403596,0.510062609
19,BG9 WE3,5.5,5.59724451,0.515941001
19,BG9 WE4,5.5,5.55630764,0.512745829
19,BG9 WE5,6.5,6.51197291,0.479546807
19,BG9 WE6,6.5,6.63263207,0.500626625
19,BG9 WE7,6.5,6.55680875,0.496628015
19,BG9 WE8,6.5,6.38648743,0.49004196
19,BG9 WE9,6.5,6.24841914,0.479574263
19,BG9 WE10,6.5,6.30859551,0.478012294
19,BG9 WE11,6.5,6.35272585,0.482677203
19,BG9 WE12,6.5,6.47211441,0.495555509
19,BG9 WE13,6.5,6.55407573,0.496307627
19,BG9 WE14,6.5,6.64330528,0.496141386
19,BG9 WE15,6.5,6.51863786,0.47723436
19,BG9 WE16,5.5,5.51834689,0.503650199
19,BG9 WE17,5.5,5.57738007,0.506590586
19,BG9 WE18,7.0,7.08882861,0.509226169
19,BG9 WE19,13.0,12.2399305,0.488097375
19,BG9 WF1,13.0,12.354217,0.49340796
19,BG9 WF2,7.5,7.41213962,0.486200931
19,BG9 WF3,6.0,6.23230296,0.504476339
19,BG9 WF4,6.0,6.15410471,0.521084525
19,BG9 WF5,6.5,6.63604103,0.498555668
19,BG9 WF6,6.5,6.55010407,0.502549902
19,BG9 WF7,6.5,6.40907117,0.482102824
19,BG9 WF8,6.5,6.2894285,0.476731974
19,BG9 WF9,6.5,6.23473905,0.486049336
19,BG9 WF10,6.5,6.23207769,0.476690844
19,BG9 WF11,6.5,6.33902174,0.481455558
19,BG9 WF12,6.5,6.39296409,0.486083307
19,BG9 WF13,6.5,6.4491572,0.486337648
19,BG9 WF14,6.5,6.5404826,0.499469383
19,BG9 WF15,6.5,6.62746162,0.496161887
19,BG9 WF16,6.5,6.20924494,0.478756849
19,BG9 WF17,6.0,6.21614025,0.502659241
19,BG9 WF18,7.5,7.36323225,0.478618351
19,BG9 WF19,13.0,12.3764395,0.491288672
19,BG9 WG1,13.0,12.4130746,0.5049783
19,BG9 WG2,7.5,7.63576741,0.494353717
19,BG9 WG3,6.5,6.43138214,0.48134918
19,BG9 WG4,6.5,6.30601813,0.475913613
19,BG9 WG5,6.5,6.45474684,0.492858824
19,BG9 WG6,6.5,6.40253579,0.484684412
19,BG9 WG7,6.5,6.33843289,0.477144627
19,BG9 WG8,6.5,6.3123215,0.482913721
19,BG9 WG10,6.5,6.27388103,0.483659457
19,BG9 WG11,6.5,6.34942131,0.480540692
19,BG9 WG12,6.5,6.39651945,0.481602782
19,BG9 WG13,6.5,6.40593939,0.479272063
19,BG9 WG14,6.5,6.39047712,0.482928656
19,BG9 WG15,6.5,6.43992706,0.490088566
19,BG9 WG16,6.5,6.28703384,0.480524234
19,BG9 WG17,6.5,6.49863558,0.489359505
19,BG9 WG18,7.5,7.66193393,0.498579939
19,BG9 WG19,13.0,12.4187729,0.501382249
19,BG9 WH1,13.0,12.3453586,0.499517384
19,BG9 WH2,7.5,7.59022918,0.506540269
19,BG9 WH3,6.0,6.21259554,0.52389684
19,BG9 WH4,6.5,6.28187004,0.47649612
19,BG9 WH5,6.5,6.39591766,0.490388122
19,BG9 WH6,6.5,6.35274938,0.483232449
19,BG9 WH7,6.5,6.35075566,0.480108907
19,BG9 WH8,6.5,6.33091413,0.480299871
19,BG9 WH9,6.5,6.32071119,0.486819631
19,BG9 WH10,6.5,6.36291923,0.487142299
19,BG9 WH11,6.5,6.36773047,0.481674063
19,BG9 WH12,6.5,6.3787012,0.480823752
19,BG9 WH13,6.5,6.3852413,0.479811336
19,BG9 WH14,6.5,6.37096415,0.479239108
19,BG9 WH15,6.5,6.39144051,0.486676568
19,BG9 WH16,6.5,6.3479523,0.476944673
19,BG9 WH17,6.5,6.24094409,0.476546275
19,BG9 WH18,7.5,7.62799726,0.509295222
19,BG9 WH19,13.0,12.3490105,0.496484836
19,BG9 WJ1,13.0,12.2219713,0.496378776
19,BG9 WJ2,7.5,7.62773924,0.511942934
19,BG9 WJ3,6.0,6.17674027,0.515225135
19,BG9 WJ4,6.0,6.17383622,0.516452267
19,BG9 WJ5,6.5,6.35539496,0.482650943
19,BG9 WJ6,6.5,6.35775701,0.480791072
19,BG9 WJ7,6.5,6.34881431,0.47985444
19,BG9 WJ8,6.5,6.33225801,0.480942637
19,BG9 WJ9,6.5,6.36981778,0.480646516
19,BG9 WJ10,6.5,6.36251398,0.483129818
19,BG9 WJ11,6.5,6.35930998,0.481908318
19,BG9 WJ12,6.5,6.35915752,0.479611987
19,BG9 WJ13,6.5,6.38123691,0.478664267
19,BG9 WJ14,6.5,6.38145293,0.477896047
19,BG9 WJ15,6.5,6.35379485,0.481686959
19,BG9 WJ16,6.0,6.21877391,0.518676721
19,BG9 WJ17,6.0,6.197081,0.522865403
19,BG9 WJ18,7.5,7.62865661,0.510993593
19,BG9 WJ19,13.0,12.2511578,0.49053624
19,BG9 WK1,13.0,12.1591945,0.484528494
19,BG9 WK2,7.5,7.56780423,0.503159379
19,BG9 WK3,6.0,6.1230817,0.511156228
19,BG9 WK4,6.0,6.11433195,0.505037537
19,BG9 WK5,6.5,6.39721574,0.480275526
19,BG9 WK6,6.5,6.36900477,0.48108409
19,BG9 WK7,6.5,6.36772385,0.478840262
19,BG9 WK8,6.5,6.38800212,0.480156724
19,BG9 WK9,6.5,6.38476534,0.481115403
19,BG9 WK10,6.5,6.36343497,0.480885305
19,BG9 WK11,6.5,6.36979636,0.479971718
19,BG9 WK12,6.5,6.37470651,0.479679259
19,BG9 WK13,6.5,6.38345462,0.478627227
19,BG9 WK14,6.5,6.39487788,0.47918126
19,BG9 WK15,6.5,6.35907685,0.481248854
19,BG9 WK16,6.0,6.09946959,0.507319428
19,BG9 WK17,6.0,6.10004461,0.512378681
19,BG9 WK18,7.5,7.53760373,0.504772279
19,BG9 WK19,13.0,12.1702439,0.484267215
19,BG9 WL1,13.0,12.1835157,0.483252991
19,BG9 WL2,7.5,7.57196085,0.505874555
19,BG9 WL3,6.0,6.2229276,0.521085836
19,BG9 WL4,6.0,6.23728058,0.515741378
19,BG9 WL5,6.5,6.39318502,0.481635924
19,BG9 WL6,6.5,6.3764654,0.480649464
19,BG9 WL7,6.5,6.37574646,0.478689562
19,BG9 WL8,6.5,6.36202764,0.478992202
19,BG9 WL9,6.5,6.39752583,0.47953763
19,BG9 WL10,6.5,6.37122608,0.479864274
19,BG9 WL11,6.5,6.38971248,0.479214212
19,BG9 WL12,6.5,6.42180775,0.47989997
19,BG9 WL13,6.5,6.38905264,0.479726661
19,BG9 WL14,6.5,6.37216453,0.480906939
19,BG9 WL15,6.5,6.35218212,0.482285398
19,BG9 WL16,6.0,6.16012681,0.5119579
19,BG9 WL17,6.0,6.14648287,0.51667428
19,BG9 WL18,7.5,7.53627945,0.49973369
19,BG9 WL19,13.0,12.2040642,0.482510589
19,BG9 WM1,12.5,12.2123301,0.516768777
19,BG9 WM2,7.5,7.57142001,0.495719284
19,BG9 WM3,6.0,6.25993427,0.517143651
19,BG9 WM4,6.0,6.31525178,0.522021004
19,BG9 WM5,6.5,6.37190722,0.485254184
19,BG9 WM6,6.5,6.34399021,0.481937191
19,BG9 WM7,6.5,6.39441277,0.479547965
19,BG9 WM8,6.5,6.39110795,0.479685819
19,BG9 WM9,6.5,6.39556154,0.479658599
19,BG9 WM10,6.5,6.40636438,0.479071832
19,BG9 WM11,6.5,6.40299365,0.478866881
19,BG9 WM12,6.5,6.4154592,0.48049089
19,BG9 WM13,6.5,6.37717499,0.479655778
19,BG9 WM14,6.5,6.34664246,0.481536902
19,BG9 WM15,6.5,6.37369869,0.482061477
19,BG9 WM16,6.0,6.25681126,0.520494157
19,BG9 WM17,6.0,6.12343428,0.512353928
19,BG9 WM18,7.5,7.48251677,0.492628919
19,BG9 WM19,12.5,12.2240519,0.516555322
19,BG9 WN1,13.0,12.2920729,0.485584432
19,BG9 WN2,7.5,7.57644898,0.483767376
19,BG9 WN3,6.5,6.58462261,0.477816761
19,BG9 WN4,6.0,6.31184737,0.520401031
19,BG9 WN5,6.5,6.46578636,0.487954624
19,BG9 WN6,6.5,6.42321517,0.482164788
19,BG9 WN7,6.5,6.3831595,0.477617706
19,BG9 WN8,6.5,6.38382641,0.478252484
19,BG9 WN9,6.5,6.39725075,0.477704734
19,BG9 WN10,6.5,6.38617707,0.478317776
19,BG9 WN11,6.5,6.36918126,0.478840055
19,BG9 WN12,6.5,6.37447486,0.478871177
19,BG9 WN13,6.5,6.36601867,0.47814126
19,BG9 WN14,6.5,6.39866685,0.481111648
19,BG9 WN15,6.5,6.44668563,0.485893866
19,BG9 WN16,6.0,6.27079183,0.515821081
19,BG9 WN17,6.5,6.41951789,0.47914299
19,BG9 WN18,7.5,7.55113878,0.481943516
19,BG9 WN19,12.5,12.2248354,0.516972361
19,BG9 WO1,12.5,12.2996992,0.508856832
19,BG9 WO2,7.5,7.32895067,0.476832526
19,BG9 WO3,6.0,6.23494016,0.508226737
19,BG9 WO4,6.0,6.14219467,0.515752808
19,BG9 WO5,6.5,6.61788908,0.491108874
19,BG9 WO6,6.5,6.49677416,0.494508891
19,BG9 WO7,6.5,6.40157714,0.478387081
19,BG9 WO8,6.5,6.35011919,0.476903558
19,BG9 WO9,6.5,6.33488653,0.477482355
19,BG9 WO10,6.5,6.36841998,0.47781027
19,BG9 WO11,6.5,6.36397343,0.478602038
19,BG9 WO12,6.5,6.35594977,0.478468761
19,BG9 WO13,6.5,6.38322771,0.479061076
19,BG9 WO14,6.5,6.48115407,0.492979738
19,BG9 WO15,6.5,6.58951411,0.49028
19,BG9 WO16,6.0,6.06970678,0.512907975
19,BG9 WO17,6.0,6.20495713,0.505366055
19,BG9 WO18,7.5,7.33746703,0.481455082
19,BG9 WO19,12.5,12.2643212,0.506928584
19,BG9 WP1,12.5,12.1150026,0.503773292
19,BG9 WP2,7.0,7.1195805,0.493569407
19,BG9 WP3,5.5,5.56586941,0.507951791
19,BG9 WP4,5.5,5.39582711,0.499845901
19,BG9 WP5,6.0,6.51519752,0.524775658
19,BG9 WP6,6.5,6.60581076,0.490700099
19,BG9 WP7,6.5,6.38272657,0.484140732
19,BG9 WP8,6.5,6.34973313,0.480390143
19,BG9 WP9,6.5,6.35353627,0.479037919
19,BG9 WP10,6.5,6.3549531,0.479157791
19,BG9 WP11,6.5,6.37023288,0.479226526
19,BG9 WP12,6.5,6.3579504,0.480760005
19,BG9 WP13,6.5,6.40763087,0.48378447
19,BG9 WP14,6.5,6.57109028,0.490864524
19,BG9 WP15,6.5,6.48409612,0.473853414
19,BG9 WP16,5.5,5.45793697,0.503107222
19,BG9 WP17,5.5,5.609228,0.510930567
19,BG9 WP18,7.0,7.09770048,0.486895134
19,BG9 WP19,12.5,12.1644787,0.504700257
19,BG9 WQ1,12.5,12.4005757,0.508559462
19,BG9 WQ2,7.0,7.34376916,0.505437342
19,BG9 WQ3,5.5,5.24233006,0.494337997
19,BG9 WQ4,5.5,5.06841447,0.493468268
19,BG9 WQ5,5.5,5.41883727,0.5005716
19,BG9 WQ6,6.0,6.14945542,0.521288269
19,BG9 WQ7,6.0,6.24799802,0.521318266
19,BG9 WQ8,6.0,6.28910514,0.519695892
19,BG9 WQ9,6.0,6.22736408,0.512249238
19,BG9 WQ10,6.0,6.12913803,0.50358741
19,BG9 WQ11,6.0,6.17886381,0.511276123
19,BG9 WQ12,6.0,6.23004349,0.517550776
19,BG9 WQ13,6.0,6.21517648,0.518648627
